Date,Country,City,Specie,count,min,max,median,variance
30-05-2020,IN,Chennai,co,65,2.8,15.5,7.7,63.72
11-06-2020,IN,Chennai,co,67,2.7,19.8,8.3,173.57
10-01-2020,IN,Chennai,co,72,2.4,13,6.4,64.76
13-01-2020,IN,Chennai,co,72,2.4,17.4,8.1,103.02
23-01-2020,IN,Chennai,co,72,2.8,13.4,8.7,74.42
28-01-2020,IN,Chennai,co,72,2.4,25.8,9.7,206.17
07-07-2020,IN,Chennai,co,72,2.1,14.5,7.6,69.97
03-04-2020,IN,Chennai,co,72,2.3,7.5,4.9,20.4
24-05-2020,IN,Chennai,co,72,2.9,21.3,8.2,95.86
25-05-2020,IN,Chennai,co,72,2.6,13,7.8,66.33
05-07-2020,IN,Chennai,co,72,2.3,19.8,8.6,146.76
04-02-2020,IN,Chennai,co,72,1.8,19.3,8.7,113.21
12-02-2020,IN,Chennai,co,71,0.8,27.3,8.4,150.44
24-02-2020,IN,Chennai,co,72,1.6,24.3,9.2,233.85
08-03-2020,IN,Chennai,co,72,1.1,11,3.5,56.51
17-06-2020,IN,Nashik,co,24,2.7,6.2,4,6.3
28-01-2020,IN,Nashik,co,24,2.6,5.9,4.2,5.52
29-01-2020,IN,Nashik,co,24,2.6,10.2,4.1,41.94
21-02-2020,IN,Nashik,co,24,3.2,11.1,5.9,49.57
01-04-2020,IN,Nashik,co,24,1.8,5,3.5,6.87
16-06-2020,IN,Nashik,co,24,2.1,5.5,4,4.71
27-06-2020,IN,Nashik,co,24,2.9,6.1,3.6,7.58
15-07-2020,IN,Nashik,co,13,2.9,6.7,5.2,14.02
31-12-2019,IN,Nashik,co,24,5.2,18.7,8.6,100.78
28-02-2020,IN,Nashik,co,24,3.6,47.7,5.7,757.86
23-03-2020,IN,Nashik,co,24,2.4,6.2,3.4,9.97
09-05-2020,IN,Nashik,co,24,1.7,3.7,2.8,2.58
20-06-2020,IN,Nashik,co,24,2.1,4,3.2,2.7
19-07-2020,IN,Nashik,co,13,3.2,4.2,3.6,1.03
10-03-2020,IN,Nashik,co,24,2.4,8.9,4.2,49.95
12-04-2020,IN,Nashik,co,24,1.9,6.7,4,15.63
21-04-2020,IN,Nashik,co,24,1.6,5.9,3.4,12.23
02-05-2020,IN,Nashik,co,24,2.3,3.8,3.1,2.01
04-05-2020,IN,Nashik,co,24,1.9,4.3,2.7,3.59
11-04-2020,IN,Nashik,co,24,1.8,5.8,3.5,10.31
06-07-2020,IN,Nashik,co,24,3.1,4.8,3.7,3.36
27-01-2020,IN,Nashik,co,24,5.3,16.3,6.6,59.17
30-03-2020,IN,Nashik,co,24,2.6,7.6,3.8,11.43
31-03-2020,IN,Nashik,co,20,2.5,6.2,3.8,8.54
05-04-2020,IN,Nashik,co,24,2.2,7.8,4,22.06
07-04-2020,IN,Nashik,co,24,2.2,5.8,3.1,6.56
17-04-2020,IN,Nashik,co,24,2.8,5.6,4.2,5.56
19-04-2020,IN,Nashik,co,24,1.9,6.6,3.4,14.58
12-05-2020,IN,Nashik,co,24,1.6,4.3,2.7,4.25
04-01-2020,IN,Nashik,co,24,6.4,21.8,8.4,201.05
10-01-2020,IN,Nashik,co,24,3.8,16.2,6.6,82.26
18-01-2020,IN,Nashik,co,24,4.9,38.5,9.4,887.67
27-02-2020,IN,Nashik,co,24,3.1,31.5,7.7,435.16
19-03-2020,IN,Nashik,co,24,2.3,6.8,3.4,12.18
12-06-2020,IN,Nashik,co,24,2.7,6.3,3.4,10.3
19-06-2020,IN,Nashik,co,24,2.5,4.2,3.2,2.57
13-05-2020,IN,Nashik,co,24,2.4,4.4,3.2,3.67
11-06-2020,IN,Nashik,co,24,2.5,22.7,3.2,246.48
18-02-2020,IN,Nashik,co,24,3.7,14.4,6.2,80.42
23-02-2020,IN,Nashik,co,24,2.9,11.4,5.2,57.02
27-03-2020,IN,Nashik,co,24,2.9,7.5,3.8,14.42
09-04-2020,IN,Nashik,co,24,2,6.9,3.1,11.84
28-04-2020,IN,Nashik,co,24,1.8,6.3,3.3,8.84
09-06-2020,IN,Nashik,co,20,2.8,5.6,3.6,5.48
10-06-2020,IN,Nashik,co,24,0.7,8.2,3.4,20.79
18-06-2020,IN,Nashik,co,24,2.5,4.1,3.4,2.43
17-02-2020,IN,Nashik,co,24,3.9,31.6,8,584.82
15-03-2020,IN,Nashik,co,24,3,11.2,5.7,66.11
10-04-2020,IN,Nashik,co,24,1.9,7.5,3.9,15.79
16-04-2020,IN,Nashik,co,24,2.6,7,4.1,12.04
23-05-2020,IN,Nashik,co,24,1.6,4.8,3.1,7.15
09-07-2020,IN,Nashik,co,24,3.6,6.1,4.5,4.23
10-07-2020,IN,Nashik,co,24,3.3,6,4.1,4.39
11-03-2020,IN,Nashik,co,24,1.8,6.6,2.9,14.34
14-06-2020,IN,Nashik,co,24,3.6,5.3,4.5,2.48
06-01-2020,IN,Nashik,co,24,5.5,32.2,7.8,739.95
08-01-2020,IN,Nashik,co,24,3.3,10.1,6.6,21.72
19-01-2020,IN,Nashik,co,24,4.7,34.5,10.5,590.19
13-02-2020,IN,Nashik,co,18,2.7,13.7,6.4,94.05
24-02-2020,IN,Nashik,co,24,2.9,9.9,4.5,34.52
18-05-2020,IN,Nashik,co,24,2.6,64.1,3.3,1544.89
19-05-2020,IN,Nashik,co,18,2.3,3.4,2.7,0.79
23-06-2020,IN,Nashik,co,24,2.5,4.3,3.4,2.01
07-01-2020,IN,Nashik,co,24,5.5,26.1,10.6,300.77
24-01-2020,IN,Nashik,co,24,4.5,37.1,6.9,683.38
02-04-2020,IN,Nashik,co,24,1.2,6.1,3.7,14.43
07-05-2020,IN,Nashik,co,24,1.8,4.4,2.9,4.17
11-05-2020,IN,Nashik,co,24,2.5,4.6,3.3,2.62
11-07-2020,IN,Nashik,co,24,3.1,5.2,4.1,2.71
16-02-2020,IN,Nashik,co,24,2.9,24.9,5.2,408.04
28-05-2020,IN,Nashik,co,24,2.2,3.4,2.8,1.08
30-05-2020,IN,Nashik,co,24,2.4,3.5,2.9,0.91
08-07-2020,IN,Nashik,co,24,3.4,5.9,5,5.39
17-07-2020,IN,Nashik,co,24,3,4.7,3.8,2.94
16-03-2020,IN,Nashik,co,24,3.5,14.7,6,79.06
15-04-2020,IN,Nashik,co,24,1.9,7.6,3.8,21.13
24-06-2020,IN,Nashik,co,23,1.8,10.8,2.9,34.03
28-06-2020,IN,Nashik,co,24,2.4,4.2,3.3,2.64
08-03-2020,IN,Nashik,co,24,2.5,7.7,4.1,20.06
28-03-2020,IN,Nashik,co,24,2.7,5.7,3.5,4.53
04-04-2020,IN,Nashik,co,24,2.5,6,3.8,11.75
01-01-2020,IN,Nashik,co,24,4.8,14.8,10.1,66.43
08-02-2020,IN,Nashik,co,24,4.9,8.8,6.5,14.83
20-02-2020,IN,Nashik,co,24,3.1,9.4,5.1,24.59
25-02-2020,IN,Nashik,co,24,3.3,11.2,4.8,41.23
07-03-2020,IN,Nashik,co,24,2.2,9.2,3.2,23.31
17-05-2020,IN,Nashik,co,24,3.2,4.5,4,1.27
29-05-2020,IN,Nashik,co,24,1.8,3.3,2.6,1.3
05-06-2020,IN,Nashik,co,18,0.8,32,3.3,951.42
03-03-2020,IN,Nashik,co,8,3.9,6.1,4.3,5.76
03-04-2020,IN,Nashik,co,24,2.3,6,3.6,7.6
25-05-2020,IN,Nashik,co,13,2.6,4,3.3,1.64
21-06-2020,IN,Nashik,co,24,1.4,3.3,2.8,2.42
30-12-2019,IN,Nashik,co,14,6.1,14.7,8.1,61.89
20-01-2020,IN,Nashik,co,24,4.6,32.6,8.6,493.04
23-04-2020,IN,Nashik,co,24,2.1,4.7,3.4,4.94
22-05-2020,IN,Nashik,co,24,2,4.2,3.2,3.2
24-05-2020,IN,Nashik,co,12,1.9,3.9,3.3,3.77
08-05-2020,IN,Nashik,co,24,2.1,3.9,3,1.92
04-07-2020,IN,Nashik,co,23,2.6,7.9,3.7,18.51
11-02-2020,IN,Nashik,co,24,4.6,22.6,6.1,259.24
26-02-2020,IN,Nashik,co,24,3.5,24.3,4.8,307.81
06-04-2020,IN,Nashik,co,24,2.4,6.8,4.3,10.2
13-04-2020,IN,Nashik,co,24,2.1,7.8,4,21.56
30-04-2020,IN,Nashik,co,24,2.4,5,3.7,5.23
29-06-2020,IN,Nashik,co,13,3.5,7.7,4.6,19.93
30-06-2020,IN,Nashik,co,24,3.1,6.1,4.1,7.74
01-07-2020,IN,Nashik,co,24,2.7,5.2,3.6,3.98
17-01-2020,IN,Nashik,co,24,3.8,26.8,5.9,503.05
29-03-2020,IN,Nashik,co,23,2.9,5.4,3.5,5.92
03-05-2020,IN,Nashik,co,24,2.3,6.4,2.9,9.95
01-06-2020,IN,Nashik,co,14,2.3,4.5,3,4.15
04-06-2020,IN,Nashik,co,8,1.7,13.6,2.9,149.58
16-07-2020,IN,Nashik,co,24,2.9,5.4,3.8,5.99
13-07-2020,IN,Nashik,co,21,3.2,6.1,4.4,7.7
03-02-2020,IN,Nashik,co,24,5.3,14.7,7.8,72.69
15-02-2020,IN,Nashik,co,24,3,11.5,5.3,42.64
26-03-2020,IN,Nashik,co,24,2.6,5,3.5,3.62
21-05-2020,IN,Nashik,co,24,2.1,3.9,3.1,1.99
07-07-2020,IN,Nashik,co,24,2.9,6.1,4,9.27
20-03-2020,IN,Nashik,co,18,2.4,5,3.2,3.82
20-04-2020,IN,Nashik,co,24,2.6,5.2,3.4,6.59
25-04-2020,IN,Nashik,co,24,1.5,3.7,2.7,3.24
02-01-2020,IN,Nashik,co,24,4.6,15,7.8,82.76
09-01-2020,IN,Nashik,co,24,4.5,13.6,6.3,46.07
22-02-2020,IN,Nashik,co,24,3.6,18.1,5,103.99
02-03-2020,IN,Nashik,co,24,3.1,13.9,4.8,85.08
14-03-2020,IN,Nashik,co,24,2.7,28.3,3.6,456.61
27-05-2020,IN,Nashik,co,24,1.4,3.6,2.6,2.89
01-05-2020,IN,Nashik,co,24,2.3,5,3.7,4.37
08-06-2020,IN,Nashik,co,24,2.6,4.3,3.3,2.9
11-01-2020,IN,Nashik,co,24,4.4,31.7,7.1,913.66
02-02-2020,IN,Nashik,co,24,3.7,29.3,5.6,618.42
05-02-2020,IN,Nashik,co,24,5.2,12,6.2,58.55
12-02-2020,IN,Nashik,co,24,4.3,16.6,6.1,113.22
18-03-2020,IN,Nashik,co,13,3.3,13.5,3.9,77.74
06-02-2020,IN,Nashik,co,24,2,12.3,6.5,72.15
06-03-2020,IN,Nashik,co,24,2.7,7.3,3.5,16.03
14-05-2020,IN,Nashik,co,21,1,10.1,3.6,28.4
03-07-2020,IN,Nashik,co,24,2.5,5,3.3,5.41
25-01-2020,IN,Nashik,co,24,4.1,29,7.6,436.01
26-01-2020,IN,Nashik,co,24,4.3,16.2,7.5,144.42
31-05-2020,IN,Nashik,co,24,2.3,3.2,2.7,0.49
17-03-2020,IN,Nashik,co,24,3.8,8.5,5.1,15.96
21-03-2020,IN,Nashik,co,14,2.5,4.1,3.5,2.12
29-04-2020,IN,Nashik,co,24,2.1,6.5,4.4,12.99
14-07-2020,IN,Nashik,co,10,3.4,5.2,3.9,3.91
23-01-2020,IN,Nashik,co,24,5.2,38,7.9,796.17
25-03-2020,IN,Nashik,co,24,2.1,9.2,3.5,33.7
26-06-2020,IN,Nashik,co,24,3.6,5,4,1.2
01-02-2020,IN,Nashik,co,24,4.4,12.1,6.4,38.04
04-02-2020,IN,Nashik,co,24,3.7,13.8,6.1,49.21
12-03-2020,IN,Nashik,co,24,2.8,5,3.5,3.52
08-04-2020,IN,Nashik,co,24,2.3,4.6,2.9,4.36
05-05-2020,IN,Nashik,co,24,2.1,4.3,2.9,4.5
10-02-2020,IN,Nashik,co,24,3.9,13.4,6.7,76.44
14-02-2020,IN,Nashik,co,14,3.2,7.7,5.1,20.86
18-07-2020,IN,Nashik,co,24,2.9,4.7,4,3.36
12-01-2020,IN,Nashik,co,24,4.3,34.3,9.9,556.7
14-01-2020,IN,Nashik,co,24,3.8,7.5,4.6,7.82
15-05-2020,IN,Nashik,co,24,3.2,5,4.1,2.31
20-05-2020,IN,Nashik,co,24,2.2,3.4,2.7,1.06
29-02-2020,IN,Nashik,co,24,3.8,9.3,5.2,18.36
26-04-2020,IN,Nashik,co,24,1.8,4.8,3.1,4.5
27-04-2020,IN,Nashik,co,24,2.3,4.3,3.2,3.64
03-01-2020,IN,Nashik,co,24,4.9,11.6,6.6,36.19
16-01-2020,IN,Nashik,co,24,2.5,6.5,3.8,14.24
21-01-2020,IN,Nashik,co,24,5,14.3,7.9,83.26
31-01-2020,IN,Nashik,co,24,4.3,12.9,7,52.39
07-02-2020,IN,Nashik,co,24,3.5,10.5,4.6,37.96
05-07-2020,IN,Nashik,co,24,3.3,4.4,3.8,1.02
12-07-2020,IN,Nashik,co,24,2.9,5.2,3.7,4.53
06-05-2020,IN,Nashik,co,24,2.1,6,3.7,11.48
07-06-2020,IN,Nashik,co,24,2.7,4.5,3.1,1.85
13-06-2020,IN,Nashik,co,24,3.1,6.2,3.9,8.66
22-06-2020,IN,Nashik,co,23,1.9,17.5,2.7,96.88
02-07-2020,IN,Nashik,co,24,2.8,5.6,3.5,4.97
16-05-2020,IN,Nashik,co,24,3,5.2,4.3,3.78
26-05-2020,IN,Nashik,co,24,0.5,5.2,3,11.16
06-06-2020,IN,Nashik,co,24,2.2,4.3,3.1,3.24
22-01-2020,IN,Nashik,co,24,5,17.9,6.7,75.9
01-03-2020,IN,Nashik,co,24,3,7.7,3.9,11.38
22-03-2020,IN,Nashik,co,24,2,5.5,3.2,7.49
24-03-2020,IN,Nashik,co,24,2.7,7.9,3.4,18.72
22-04-2020,IN,Nashik,co,24,2,4.8,3.2,3.71
13-03-2020,IN,Nashik,co,24,1.9,5.2,3.1,5.45
24-04-2020,IN,Nashik,co,24,1.9,4.3,3,4.25
15-06-2020,IN,Nashik,co,24,2.5,7.9,4.3,18.92
05-01-2020,IN,Nashik,co,24,5.3,14.8,7.4,62.76
13-01-2020,IN,Nashik,co,24,4.1,11,6.8,32.36
15-01-2020,IN,Nashik,co,24,3.6,10.1,4.5,24.29
19-02-2020,IN,Nashik,co,24,3.1,11.4,4.7,59.46
09-03-2020,IN,Nashik,co,24,2.1,8.5,4.4,23.5
30-01-2020,IN,Nashik,co,24,4.3,23.5,6.4,238.29
14-04-2020,IN,Nashik,co,24,2.1,5.7,3.9,12.13
18-04-2020,IN,Nashik,co,24,2.4,5,3.6,4.69
09-02-2020,IN,Nashik,co,24,3.6,11.7,5.5,48.39
04-03-2020,IN,Nashik,co,24,2.6,6.8,3.8,9.59
05-03-2020,IN,Nashik,co,24,2.3,5.8,3.6,9.12
10-05-2020,IN,Nashik,co,24,1.8,3.8,2.9,3.34
25-06-2020,IN,Nashik,co,24,2.5,5,3.5,3.62
12-06-2020,IN,Mysore,co,23,0.1,4,2.1,15.95
01-02-2020,IN,Mysore,co,36,1.9,5.4,2.9,7.01
18-04-2020,IN,Mysore,co,23,0.1,2.6,1.1,5.07
18-05-2020,IN,Mysore,co,20,0.1,7.1,1.7,31.36
22-05-2020,IN,Mysore,co,19,0.2,7.3,1.1,35.99
01-07-2020,IN,Mysore,co,22,0.1,3.1,2,9.13
06-07-2020,IN,Mysore,co,21,0.1,6.5,2.2,27.92
23-02-2020,IN,Mysore,co,24,2.9,5.6,3.3,7.16
21-03-2020,IN,Mysore,co,19,1.6,24.9,4,451.03
05-02-2020,IN,Mysore,co,46,2.8,41.5,3.5,484.17
13-03-2020,IN,Mysore,co,14,2.1,9.4,2.9,42.37
03-05-2020,IN,Mysore,co,14,0.1,2.8,1.3,7.9
10-06-2020,IN,Mysore,co,22,0.1,6.8,2.4,40.22
02-07-2020,IN,Mysore,co,18,0.1,3.8,1.9,10.52
08-01-2020,IN,Mysore,co,24,2.1,13.7,3.8,98.19
29-01-2020,IN,Mysore,co,24,2.7,17.9,5.5,123.52
20-04-2020,IN,Mysore,co,20,0.2,3.1,1,7.86
05-07-2020,IN,Mysore,co,19,0.1,2.6,0.9,5.54
08-07-2020,IN,Mysore,co,20,0.1,5.9,2.1,20.48
11-02-2020,IN,Mysore,co,23,1.8,11.1,3.5,38.07
19-03-2020,IN,Mysore,co,21,2.3,9.5,3.6,37.21
20-06-2020,IN,Mysore,co,19,0.6,3.2,2.1,6.94
23-06-2020,IN,Mysore,co,22,0.1,4.3,2.2,13.51
31-05-2020,IN,Mysore,co,9,0.1,1.6,0.5,2.69
01-06-2020,IN,Mysore,co,21,0.1,3.7,0.7,8.33
18-01-2020,IN,Mysore,co,22,2.5,16.9,4.2,114.46
25-01-2020,IN,Mysore,co,24,2.5,45.1,5.5,1077.65
11-04-2020,IN,Mysore,co,13,0.5,3.7,1.3,7.49
16-05-2020,IN,Mysore,co,20,0.1,5,1.4,20.53
04-01-2020,IN,Mysore,co,47,1.4,18.7,3.1,124.45
09-01-2020,IN,Mysore,co,15,2.5,31.5,4.1,1019.89
05-03-2020,IN,Mysore,co,24,2.5,12.7,3.6,92.38
04-05-2020,IN,Mysore,co,13,0.2,3.1,1.7,9.16
02-01-2020,IN,Mysore,co,42,1.9,20.8,3.2,180.36
08-02-2020,IN,Mysore,co,44,1.4,11.6,3,38.1
11-06-2020,IN,Mysore,co,20,0.1,6.3,2.4,22.84
13-06-2020,IN,Mysore,co,22,0.1,3,1.6,8.52
12-03-2020,IN,Mysore,co,18,1.7,10.9,3.2,71
26-04-2020,IN,Mysore,co,22,0.3,6.8,1,20.54
21-05-2020,IN,Mysore,co,20,0.1,4.8,1.1,24.12
29-05-2020,IN,Mysore,co,24,0.1,7.7,1.6,40.81
26-06-2020,IN,Mysore,co,23,0.1,3.8,1.4,12.81
15-07-2020,IN,Mysore,co,21,0.1,4.2,1.5,14.2
22-01-2020,IN,Mysore,co,24,1.8,8,3.2,22.86
28-01-2020,IN,Mysore,co,24,2.6,9.7,4.4,36.61
30-04-2020,IN,Mysore,co,14,0.1,3.6,1.3,10.72
01-01-2020,IN,Mysore,co,40,1.3,9.1,3.8,25.07
26-02-2020,IN,Mysore,co,5,4.9,6.3,5.9,3.05
28-02-2020,IN,Mysore,co,14,3.4,17.6,4.4,142.47
27-04-2020,IN,Mysore,co,20,0.1,3.7,1.1,11.93
12-01-2020,IN,Mysore,co,24,0.4,15.4,2.7,95.01
04-02-2020,IN,Mysore,co,45,1,36.4,3,461.73
18-03-2020,IN,Mysore,co,19,1.3,12.4,2.4,62.94
09-04-2020,IN,Mysore,co,24,0.7,4.2,1.8,6.57
16-04-2020,IN,Mysore,co,8,0.6,2.1,1.4,2.76
23-04-2020,IN,Mysore,co,10,0.1,2.3,0.6,5.78
19-07-2020,IN,Mysore,co,12,0.1,2.4,0.8,11.06
31-12-2019,IN,Mysore,co,45,1.4,18.9,3.7,110.61
11-03-2020,IN,Mysore,co,20,1.7,9,3.1,27.71
02-03-2020,IN,Mysore,co,19,4.2,17,9.5,105.19
09-03-2020,IN,Mysore,co,14,2.8,14.6,4.3,103.61
29-04-2020,IN,Mysore,co,19,0.1,4.3,1.9,14.09
28-06-2020,IN,Mysore,co,21,0.1,2.4,1.4,5.8
26-01-2020,IN,Mysore,co,24,2.7,48.2,4.7,1274.87
20-02-2020,IN,Mysore,co,24,2.6,25.5,3.8,264.58
06-03-2020,IN,Mysore,co,24,2.1,7.9,3.2,30.02
11-05-2020,IN,Mysore,co,18,0.4,10.9,2.6,71.91
24-05-2020,IN,Mysore,co,17,0.1,1.5,0.4,1.54
16-06-2020,IN,Mysore,co,19,0.1,5.3,1.5,14.85
03-07-2020,IN,Mysore,co,23,0.1,5.5,1.9,25.06
03-01-2020,IN,Mysore,co,46,1.4,12.2,3.3,61.6
21-01-2020,IN,Mysore,co,24,1.9,14.1,3.3,94.04
18-06-2020,IN,Mysore,co,22,0.1,3.7,1.5,11.32
29-06-2020,IN,Mysore,co,21,0.1,6.2,1.8,31.84
17-01-2020,IN,Mysore,co,22,2.4,18.9,4.5,229.76
17-06-2020,IN,Mysore,co,21,0.1,3.9,1.4,10.6
04-03-2020,IN,Mysore,co,19,3.5,39.6,5.3,803.74
17-04-2020,IN,Mysore,co,12,0.5,4.7,1.7,11.37
04-06-2020,IN,Mysore,co,20,0.1,3,1.1,8.29
22-06-2020,IN,Mysore,co,22,0.3,5,1.6,16.87
27-06-2020,IN,Mysore,co,24,0.1,3.7,0.9,9.85
17-07-2020,IN,Mysore,co,22,0.1,6.4,2,30.89
03-02-2020,IN,Mysore,co,33,2.4,32.3,3.4,678.45
29-02-2020,IN,Mysore,co,17,2.8,6.2,3.6,10.65
15-05-2020,IN,Mysore,co,19,0.2,5.2,1.3,31.41
26-05-2020,IN,Mysore,co,23,0.2,3.9,1.2,8.34
09-06-2020,IN,Mysore,co,19,0.2,3.8,2.2,11.68
15-06-2020,IN,Mysore,co,20,0.1,3.7,1.1,10.36
14-07-2020,IN,Mysore,co,22,0.1,6.7,2.7,38.83
14-01-2020,IN,Mysore,co,24,1.9,31.4,4.2,534.57
10-04-2020,IN,Mysore,co,18,0.6,5.4,1.6,17.12
08-04-2020,IN,Mysore,co,11,1.4,2.6,2,1.31
01-05-2020,IN,Mysore,co,22,0.1,7.5,1.3,24.92
02-05-2020,IN,Mysore,co,19,0.1,2.7,0.6,6.91
19-05-2020,IN,Mysore,co,20,0.1,3.4,1,12.96
25-05-2020,IN,Mysore,co,22,0.1,4.9,1.1,17.84
11-01-2020,IN,Mysore,co,24,1.4,9.5,2.7,37.69
01-03-2020,IN,Mysore,co,22,3.1,25.2,4.1,217.5
15-03-2020,IN,Mysore,co,11,2.1,17.6,3.6,199.67
07-02-2020,IN,Mysore,co,45,1,8.4,2.9,30.66
21-02-2020,IN,Mysore,co,24,1.7,11.9,3.3,64.58
10-02-2020,IN,Mysore,co,24,2.3,8,3.7,13.13
22-03-2020,IN,Mysore,co,24,1.7,5.3,2.3,6.21
07-05-2020,IN,Mysore,co,23,0.1,4.3,1.7,16.67
28-05-2020,IN,Mysore,co,24,0.2,5.4,1.5,29.51
02-06-2020,IN,Mysore,co,21,0.1,2.8,0.7,4.76
05-06-2020,IN,Mysore,co,21,0.1,4.8,1.5,18.77
30-12-2019,IN,Mysore,co,45,1.4,12.3,3.7,33.81
05-01-2020,IN,Mysore,co,43,2.3,19,3.1,184.19
11-07-2020,IN,Mysore,co,20,0.1,3.2,1.9,13.34
13-07-2020,IN,Mysore,co,24,0.1,5.4,2.1,21.86
19-06-2020,IN,Mysore,co,21,0.1,5.8,2,24.99
25-06-2020,IN,Mysore,co,22,0.1,6.1,1.3,21.57
09-05-2020,IN,Mysore,co,19,0.1,9.2,1.9,56.55
06-06-2020,IN,Mysore,co,19,0.1,2.7,1.3,8.48
22-04-2020,IN,Mysore,co,3,0.1,0.6,0.2,0.7
30-05-2020,IN,Mysore,co,24,0.1,13.1,1.5,118.48
10-03-2020,IN,Mysore,co,20,1.5,9.5,3.1,43.19
16-03-2020,IN,Mysore,co,24,1.8,17.7,3.5,101.14
16-01-2020,IN,Mysore,co,24,2.4,22.9,4.1,160.4
20-05-2020,IN,Mysore,co,23,0.1,4.2,1.3,13.89
10-07-2020,IN,Mysore,co,20,0.1,6.2,1.9,34
31-01-2020,IN,Mysore,co,42,2.1,23.5,3.9,173.29
06-02-2020,IN,Mysore,co,48,1.4,13.9,3.1,56.45
13-05-2020,IN,Mysore,co,20,0.2,4,1.5,10.59
07-06-2020,IN,Mysore,co,8,0.1,2.3,1,5.2
04-07-2020,IN,Mysore,co,19,0.1,3.4,1.7,10.71
06-01-2020,IN,Mysore,co,24,2,10.7,2.9,39.02
28-04-2020,IN,Mysore,co,21,0.1,2.6,1.1,5.66
08-03-2020,IN,Mysore,co,12,1.9,6.3,3.3,21.88
19-04-2020,IN,Mysore,co,22,0.2,2.6,1.2,4.78
21-04-2020,IN,Mysore,co,18,0.1,7.1,1,38.97
30-06-2020,IN,Mysore,co,20,0.1,3.6,2,12.64
16-07-2020,IN,Mysore,co,19,0.2,5,2.2,16.82
15-01-2020,IN,Mysore,co,24,1.9,28,4.2,579.16
20-01-2020,IN,Mysore,co,24,1.8,28.6,4.5,392.43
12-04-2020,IN,Mysore,co,3,1.5,1.8,1.6,0.23
08-05-2020,IN,Mysore,co,22,0.1,7.6,1.4,40.26
21-06-2020,IN,Mysore,co,21,0.1,2.8,1.3,5.77
24-06-2020,IN,Mysore,co,22,0.1,3.8,1.5,9.18
19-02-2020,IN,Mysore,co,8,4.3,26.7,5.4,796.88
14-03-2020,IN,Mysore,co,12,2.5,10.3,3.5,60.64
02-02-2020,IN,Mysore,co,18,1.4,7.7,2.9,30.21
09-02-2020,IN,Mysore,co,37,1,12.3,2.9,45.12
25-02-2020,IN,Mysore,co,24,2.9,11.9,3.9,32.9
03-03-2020,IN,Mysore,co,7,3.7,12.8,5.7,123.42
17-03-2020,IN,Mysore,co,19,1.4,3.3,2.4,3.25
12-07-2020,IN,Mysore,co,17,0.1,1.9,0.8,3.39
24-01-2020,IN,Mysore,co,24,2.7,14.5,4,84.52
30-01-2020,IN,Mysore,co,24,3.5,29.5,5.2,304.57
18-07-2020,IN,Mysore,co,20,0.1,3.8,1.8,10.91
20-03-2020,IN,Mysore,co,21,1.8,6.2,3.8,18.35
06-05-2020,IN,Mysore,co,22,0.1,5.9,1.8,30.21
13-01-2020,IN,Mysore,co,24,2.8,28.9,4.2,648.44
27-02-2020,IN,Mysore,co,8,2.2,14.1,4.7,146.09
07-03-2020,IN,Mysore,co,24,1.8,7.6,4.3,31.44
14-05-2020,IN,Mysore,co,19,0.1,5.5,0.8,20.55
17-05-2020,IN,Mysore,co,19,0.1,3.5,0.7,9.33
23-05-2020,IN,Mysore,co,23,0.1,6.3,2,30.97
03-06-2020,IN,Mysore,co,20,0.1,2.1,1.2,3.65
14-06-2020,IN,Mysore,co,19,0.1,2.1,1.3,3.37
27-01-2020,IN,Mysore,co,24,1.9,16,4.6,178.19
22-02-2020,IN,Mysore,co,24,2.6,7.1,3.6,13.99
09-07-2020,IN,Mysore,co,23,0.1,3.7,2.3,16.31
19-01-2020,IN,Mysore,co,23,0.1,9.9,3.1,53.84
23-01-2020,IN,Mysore,co,24,1.8,13.5,4.1,64.44
25-04-2020,IN,Mysore,co,24,0.2,2.3,1.4,3.57
10-05-2020,IN,Mysore,co,18,0.1,6.1,0.7,38.44
08-06-2020,IN,Mysore,co,8,0.1,5.4,1.9,34.37
07-01-2020,IN,Mysore,co,24,1.7,7.8,2.9,26.56
10-01-2020,IN,Mysore,co,24,2,6.8,3.7,15.78
05-05-2020,IN,Mysore,co,13,0.2,4.5,1.8,14.63
12-05-2020,IN,Mysore,co,18,0.5,13.5,2.9,103.65
27-05-2020,IN,Mysore,co,24,0.1,7.3,1.4,29.67
07-07-2020,IN,Mysore,co,14,0.1,2.6,1.5,7.22
24-02-2020,IN,Mysore,co,24,2.6,13.6,4.1,109.49
24-04-2020,IN,Mysore,co,23,0.1,3.5,1.2,9.54
23-02-2020,IN,Visakhapatnam,co,24,7,16.3,9.2,75.41
20-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
29-04-2020,IN,Visakhapatnam,co,3,1,1,1,0
03-06-2020,IN,Visakhapatnam,co,24,3.2,7.3,5.1,14.42
20-06-2020,IN,Visakhapatnam,co,24,3.6,13.8,6.1,65.73
27-06-2020,IN,Visakhapatnam,co,24,0.8,7.3,4.4,25.8
05-01-2020,IN,Visakhapatnam,co,24,6.2,9.1,7.2,9.61
16-01-2020,IN,Visakhapatnam,co,17,7.4,11.8,9.3,14.77
30-01-2020,IN,Visakhapatnam,co,23,0.5,19.9,8.6,268.47
27-02-2020,IN,Visakhapatnam,co,24,5.4,11.8,7.8,30.2
